"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"tensor(0.3789, device='cuda:0')" 
"tensor(-59.6249, device='cuda:0')"
"tensor(-58.8753, device='cuda:0')"
"tensor(-59.6113, device='cuda:0')"
"tensor(-58.9581, device='cuda:0')"
"tensor(-59.5955, device='cuda:0')"
"tensor(-58.9761, device='cuda:0')"
"tensor(-59.7970, device='cuda:0')"
"tensor(-59.0490, device='cuda:0')"
"tensor(-59.8697, device='cuda:0')"
"tensor(-58.9927, device='cuda:0')"
"tensor(-59.8180, device='cuda:0')"
"tensor(-58.9565, device='cuda:0')"
"tensor(-59.6985, device='cuda:0')"
"tensor(-58.9595, device='cuda:0')"
""
"tensor(-59.5745, device='cuda:0')"
"tensor(-58.9097, device='cuda:0')"
"tensor(-59.6040, device='cuda:0')"
"tensor(-58.8857, device='cuda:0')"
"tensor(-59.5728, device='cuda:0')"
"tensor(-58.8646, device='cuda:0')"
"tensor(-59.6677, device='cuda:0')"
"tensor(-58.9208, device='cuda:0')"
"tensor(-59.7174, device='cuda:0')"
""
"tensor(-59.5382, device='cuda:0')"
"tensor(-58.7709, device='cuda:0')"
"tensor(-59.5307, device='cuda:0')"
"tensor(-58.8519, device='cuda:0')"
"tensor(-59.7398, device='cuda:0')"
"tensor(-59.0125, device='cuda:0')"
"tensor(-59.7977, device='cuda:0')"
"tensor(-59.2588, device='cuda:0')"
"tensor(-59.9404, device='cuda:0')"
"tensor(-59.1095, device='cuda:0')"
"tensor(-59.8301, device='cuda:0')"
"tensor(-59.0538, device='cuda:0')"
"tensor(-59.7732, device='cuda:0')"
"tensor(-59.0402, device='cuda:0')"
"tensor(-59.7121, device='cuda:0')"
"tensor(-59.0847, device='cuda:0')"
"tensor(-59.7337, device='cuda:0')"
"tensor(-59.1577, device='cuda:0')"
"tensor(-59.7634, device='cuda:0')"
"tensor(-59.1051, device='cuda:0')"
"tensor(-59.7812, device='cuda:0')"
"tensor(-59.0875, device='cuda:0')"
"tensor(-59.7345, device='cuda:0')"
"tensor(-59.1312, device='cuda:0')"
"tensor(-59.7791, device='cuda:0')"
"tensor(-59.0606, device='cuda:0')"
"tensor(-59.7209, device='cuda:0')"
"tensor(-59.0681, device='cuda:0')"
"tensor(-59.7416, device='cuda:0')"
"tensor(-59.0452, device='cuda:0')"
"tensor(-59.7583, device='cuda:0')"
""
"tensor(-58.9006, device='cuda:0')"
"tensor(-59.5888, device='cuda:0')"
"tensor(-58.9196, device='cuda:0')"
"tensor(-59.6066, device='cuda:0')"
"tensor(-58.8533, device='cuda:0')"
"tensor(-59.6204, device='cuda:0')"
"tensor(-58.8892, device='cuda:0')"
"tensor(-59.6301, device='cuda:0')"
"tensor(-58.9952, device='cuda:0')"
"tensor(-59.7687, device='cuda:0')"
""
"tensor(-58.8864, device='cuda:0')"
"tensor(-59.6615, device='cuda:0')"
"tensor(-58.9771, device='cuda:0')"
"tensor(-59.6868, device='cuda:0')"
"tensor(-58.9108, device='cuda:0')"
"tensor(-59.6566, device='cuda:0')"
"tensor(-58.9465, device='cuda:0')"
"tensor(-58.8909, device='cuda:0')"
""
"tensor(-59.6289, device='cuda:0')"
"tensor(-58.8024, device='cuda:0')"
"tensor(-59.5509, device='cuda:0')"
"tensor(-58.9602, device='cuda:0')"
"tensor(-59.6595, device='cuda:0')"
"tensor(-58.9866, device='cuda:0')"
"tensor(-59.7815, device='cuda:0')"
""
"tensor(-59.5902, device='cuda:0')"
"tensor(-58.8996, device='cuda:0')"
"tensor(-59.6555, device='cuda:0')"
"tensor(-58.8932, device='cuda:0')"
"tensor(-59.0066, device='cuda:0')"
"tensor(-59.6657, device='cuda:0')"
""
"tensor(-58.8884, device='cuda:0')"
"tensor(-59.6092, device='cuda:0')"
"tensor(-58.9078, device='cuda:0')"
"tensor(-59.6090, device='cuda:0')"
"tensor(-58.9771, device='cuda:0')"
"tensor(-59.6536, device='cuda:0')"
"tensor(-59.1659, device='cuda:0')"
"tensor(-59.8356, device='cuda:0')"
"tensor(-59.2483, device='cuda:0')"
"tensor(-59.9194, device='cuda:0')"
"tensor(-59.1914, device='cuda:0')"
"tensor(-59.7971, device='cuda:0')"
"tensor(-59.1876, device='cuda:0')"
"tensor(-59.8651, device='cuda:0')"
"tensor(-59.0917, device='cuda:0')"
"tensor(-60.0263, device='cuda:0')"
"tensor(-59.2593, device='cuda:0')"
"tensor(-60.1114, device='cuda:0')"
"tensor(-59.2524, device='cuda:0')"
"tensor(-60.1780, device='cuda:0')"
"tensor(-59.5518, device='cuda:0')"
"tensor(-59.9630, device='cuda:0')"
"tensor(-59.2475, device='cuda:0')"
"tensor(-59.7408, device='cuda:0')"
"tensor(-59.0521, device='cuda:0')"
"tensor(-59.7549, device='cuda:0')"
"tensor(-59.2450, device='cuda:0')"
"tensor(-59.9422, device='cuda:0')"
"tensor(-59.3442, device='cuda:0')"
"tensor(-58.5305, device='cuda:0')"
"tensor(-56.0246, device='cuda:0')"
"tensor(-58.2888, device='cuda:0')"
"tensor(-56.2645, device='cuda:0')"
"tensor(-56.4920, device='cuda:0')"
"tensor(-59.0422, device='cuda:0')"
"tensor(-59.5171, device='cuda:0')"
"tensor(-60.0959, device='cuda:0')"
"tensor(-59.2655, device='cuda:0')"
"tensor(-59.7646, device='cuda:0')"
"tensor(-59.0186, device='cuda:0')"
"tensor(-59.8075, device='cuda:0')"
"tensor(-59.0647, device='cuda:0')"
"tensor(-59.7358, device='cuda:0')"
"tensor(-59.0533, device='cuda:0')"
"tensor(-59.7663, device='cuda:0')"
""
"tensor(-58.9012, device='cuda:0')"
"tensor(-59.5617, device='cuda:0')"
"tensor(-58.9140, device='cuda:0')"
"tensor(-58.9543, device='cuda:0')"
"tensor(-59.6868, device='cuda:0')"
"tensor(-58.9978, device='cuda:0')"
"tensor(-59.7022, device='cuda:0')"
"tensor(-58.8937, device='cuda:0')"
"tensor(-59.5660, device='cuda:0')"
""
"tensor(-58.8790, device='cuda:0')"
"tensor(-58.0802, device='cuda:0')"
"tensor(-58.7259, device='cuda:0')"
"tensor(-58.0605, device='cuda:0')"
"tensor(-58.1883, device='cuda:0')"
"tensor(-58.8518, device='cuda:0')"
"tensor(-58.3607, device='cuda:0')"
"tensor(-58.9382, device='cuda:0')"
"tensor(-58.3705, device='cuda:0')"
"tensor(-58.9697, device='cuda:0')"
"tensor(-58.2124, device='cuda:0')"
"tensor(-58.2218, device='cuda:0')"
"tensor(-58.9184, device='cuda:0')"
"tensor(-58.2862, device='cuda:0')"
"tensor(-58.9214, device='cuda:0')"
"tensor(-57.8593, device='cuda:0')"
""
"tensor(-58.7972, device='cuda:0')"
"tensor(-57.9981, device='cuda:0')"
"tensor(-58.7098, device='cuda:0')"
"tensor(-58.0669, device='cuda:0')"
"tensor(-58.7589, device='cuda:0')"
"tensor(-58.0092, device='cuda:0')"
"tensor(-58.8806, device='cuda:0')"
"tensor(-58.3060, device='cuda:0')"
"tensor(-58.9148, device='cuda:0')"
"tensor(-58.2460, device='cuda:0')"
"tensor(-58.8680, device='cuda:0')"
"tensor(-58.2994, device='cuda:0')"
"tensor(-58.7738, device='cuda:0')"
""
"tensor(-58.0832, device='cuda:0')"
"tensor(-58.7197, device='cuda:0')"
"tensor(-58.1440, device='cuda:0')"
"tensor(-58.7614, device='cuda:0')"
"tensor(-58.0317, device='cuda:0')"
"tensor(-58.7576, device='cuda:0')"
"tensor(-58.1771, device='cuda:0')"
"tensor(-58.9331, device='cuda:0')"
"tensor(-58.0934, device='cuda:0')"
"tensor(-58.8271, device='cuda:0')"
""
"tensor(-58.2095, device='cuda:0')"
"tensor(-58.8161, device='cuda:0')"
"tensor(-58.0349, device='cuda:0')"
"tensor(-58.7680, device='cuda:0')"
"tensor(-58.1232, device='cuda:0')"
"tensor(-58.8025, device='cuda:0')"
"tensor(-58.0780, device='cuda:0')"
"tensor(-58.8504, device='cuda:0')"
"tensor(-58.1492, device='cuda:0')"
"tensor(-58.9544, device='cuda:0')"
""
"tensor(-58.0537, device='cuda:0')"
"tensor(-58.7368, device='cuda:0')"
"tensor(-58.1605, device='cuda:0')"
"tensor(-58.7631, device='cuda:0')"
"tensor(-58.1339, device='cuda:0')"
"tensor(-58.7926, device='cuda:0')"
"tensor(-58.0720, device='cuda:0')"
"tensor(-58.7793, device='cuda:0')"
"tensor(-58.1291, device='cuda:0')"
"tensor(-58.7737, device='cuda:0')"
""
"tensor(-58.0275, device='cuda:0')"
"tensor(-58.0935, device='cuda:0')"
"tensor(-58.8557, device='cuda:0')"
"tensor(-58.3303, device='cuda:0')"
"tensor(-58.7327, device='cuda:0')"
""
"tensor(-58.1417, device='cuda:0')"
"tensor(-58.7216, device='cuda:0')"
"tensor(-58.0787, device='cuda:0')"
"tensor(-58.8742, device='cuda:0')"
"tensor(-58.0901, device='cuda:0')"
"tensor(-58.7457, device='cuda:0')"
""
"tensor(-58.0583, device='cuda:0')"
"tensor(-58.7651, device='cuda:0')"
"tensor(-58.0332, device='cuda:0')"
"tensor(-58.7669, device='cuda:0')"
"tensor(-58.0448, device='cuda:0')"
"tensor(-58.7650, device='cuda:0')"
"tensor(-58.0227, device='cuda:0')"
"tensor(-58.8803, device='cuda:0')"
"tensor(-57.9841, device='cuda:0')"
"tensor(-58.7872, device='cuda:0')"
""
"tensor(-58.1107, device='cuda:0')"
"tensor(-58.7608, device='cuda:0')"
"tensor(-58.0204, device='cuda:0')"
"tensor(-58.7945, device='cuda:0')"
"tensor(-58.2050, device='cuda:0')"
"tensor(-58.7961, device='cuda:0')"
""
"tensor(-58.1424, device='cuda:0')"
"tensor(-58.8792, device='cuda:0')"
"tensor(-58.1169, device='cuda:0')"
"tensor(-58.9274, device='cuda:0')"
"tensor(-58.1049, device='cuda:0')"
"tensor(-59.0506, device='cuda:0')"
""
"tensor(-57.9978, device='cuda:0')"
"tensor(-58.2800, device='cuda:0')"
"tensor(-58.2902, device='cuda:0')"
"tensor(-57.6711, device='cuda:0')"
"tensor(-57.7948, device='cuda:0')"
"tensor(-58.3690, device='cuda:0')"
"tensor(-57.7332, device='cuda:0')"
"tensor(-58.3807, device='cuda:0')"
"tensor(-57.7148, device='cuda:0')"
"tensor(-58.3540, device='cuda:0')"
"tensor(-57.7161, device='cuda:0')"
"tensor(-58.3489, device='cuda:0')"
"tensor(-57.7311, device='cuda:0')"
"tensor(-58.3768, device='cuda:0')"
"tensor(-57.6805, device='cuda:0')"
"tensor(-58.3692, device='cuda:0')"
"tensor(-57.6223, device='cuda:0')"
"tensor(-58.3685, device='cuda:0')"
"tensor(-57.6773, device='cuda:0')"
"tensor(-58.3610, device='cuda:0')"
"tensor(-57.6128, device='cuda:0')"
"tensor(-58.2980, device='cuda:0')"
"tensor(-57.7221, device='cuda:0')"
"tensor(-58.3244, device='cuda:0')"
"tensor(-57.7476, device='cuda:0')"
""
"tensor(-58.4394, device='cuda:0')"
"tensor(-57.7776, device='cuda:0')"
"tensor(-58.3965, device='cuda:0')"
"tensor(-57.7857, device='cuda:0')"
"tensor(-58.5083, device='cuda:0')"
"tensor(-57.8312, device='cuda:0')"
""
"tensor(-57.6827, device='cuda:0')"
"tensor(-58.3572, device='cuda:0')"
"tensor(-57.6702, device='cuda:0')"
"tensor(-58.3737, device='cuda:0')"
"tensor(-57.5953, device='cuda:0')"
"tensor(-58.3727, device='cuda:0')"
"tensor(-57.6695, device='cuda:0')"
"tensor(-58.4000, device='cuda:0')"
"tensor(-57.6061, device='cuda:0')"
"tensor(-57.6385, device='cuda:0')"
"tensor(-58.3433, device='cuda:0')"
"tensor(-57.6507, device='cuda:0')"
"tensor(-58.3978, device='cuda:0')"
""
"tensor(-57.7019, device='cuda:0')"
"tensor(-58.3373, device='cuda:0')"
"tensor(-57.6550, device='cuda:0')"
"tensor(-58.3969, device='cuda:0')"
"tensor(-57.6406, device='cuda:0')"
"tensor(-58.4345, device='cuda:0')"
""
"tensor(-57.6186, device='cuda:0')"
"tensor(-58.3683, device='cuda:0')"
"tensor(-57.6604, device='cuda:0')"
"tensor(-58.4383, device='cuda:0')"
"tensor(-57.6776, device='cuda:0')"
"tensor(-58.5041, device='cuda:0')"
""
"tensor(-57.7720, device='cuda:0')"
"tensor(-58.3579, device='cuda:0')"
"tensor(-57.7223, device='cuda:0')"
"tensor(-58.3754, device='cuda:0')"
"tensor(-57.6329, device='cuda:0')"
"tensor(-58.3691, device='cuda:0')"
"tensor(-57.7101, device='cuda:0')"
"tensor(-58.3354, device='cuda:0')"
"tensor(-57.6329, device='cuda:0')"
"tensor(-58.3032, device='cuda:0')"
""
"tensor(-57.7078, device='cuda:0')"
"tensor(-58.4545, device='cuda:0')"
"tensor(-57.7170, device='cuda:0')"
"tensor(-58.4058, device='cuda:0')"
"tensor(-57.7505, device='cuda:0')"
"tensor(-58.4320, device='cuda:0')"
"tensor(-57.8505, device='cuda:0')"
"tensor(-58.4077, device='cuda:0')"
"tensor(-57.5822, device='cuda:0')"
"tensor(-58.3501, device='cuda:0')"
"tensor(-57.8603, device='cuda:0')"
"tensor(-57.7711, device='cuda:0')"
""
"tensor(-58.3797, device='cuda:0')"
"tensor(-57.7370, device='cuda:0')"
"tensor(-58.3737, device='cuda:0')"
"tensor(-57.7515, device='cuda:0')"
"tensor(-58.3918, device='cuda:0')"
"tensor(-57.6710, device='cuda:0')"
"tensor(-58.3687, device='cuda:0')"
"tensor(-58.3854, device='cuda:0')"
"tensor(-57.7939, device='cuda:0')"
"tensor(-58.3852, device='cuda:0')"
"tensor(-57.7927, device='cuda:0')"
"tensor(-58.5014, device='cuda:0')"
"tensor(-57.8416, device='cuda:0')"
"tensor(-58.5919, device='cuda:0')"
"tensor(-57.7197, device='cuda:0')"
""
"tensor(-58.4246, device='cuda:0')"
"tensor(-57.6992, device='cuda:0')"
"tensor(-58.6618, device='cuda:0')"
"tensor(-57.8740, device='cuda:0')"
"tensor(-58.6269, device='cuda:0')"
"tensor(-58.0778, device='cuda:0')"
"tensor(-58.4049, device='cuda:0')"
"tensor(-57.9166, device='cuda:0')"
""
"tensor(-58.3769, device='cuda:0')"
"tensor(-57.6589, device='cuda:0')"
"tensor(-58.4613, device='cuda:0')"
"tensor(-57.7769, device='cuda:0')"
"tensor(-58.5043, device='cuda:0')"
"tensor(-57.8073, device='cuda:0')"
"tensor(-58.8154, device='cuda:0')"
""
"tensor(-57.6434, device='cuda:0')"
"tensor(-58.2394, device='cuda:0')"
"tensor(-57.4705, device='cuda:0')"
"tensor(-58.2162, device='cuda:0')"
"tensor(-57.5830, device='cuda:0')"
"tensor(-58.2355, device='cuda:0')"
""
"tensor(-57.5460, device='cuda:0')"
"tensor(-58.2800, device='cuda:0')"
"tensor(-57.5951, device='cuda:0')"
"tensor(-58.2438, device='cuda:0')"
"tensor(-57.5647, device='cuda:0')"
"tensor(-58.2427, device='cuda:0')"
"tensor(-58.4876, device='cuda:0')"
"tensor(-57.9893, device='cuda:0')"
""
"tensor(-58.1988, device='cuda:0')"
"tensor(-57.5862, device='cuda:0')"
"tensor(-58.2906, device='cuda:0')"
"tensor(-57.5567, device='cuda:0')"
"tensor(-58.2281, device='cuda:0')"
"tensor(-57.5480, device='cuda:0')"
"tensor(-58.2346, device='cuda:0')"
"tensor(-58.2965, device='cuda:0')"
""
"tensor(-57.4927, device='cuda:0')"
"tensor(-58.2482, device='cuda:0')"
"tensor(-57.5461, device='cuda:0')"
"tensor(-58.3324, device='cuda:0')"
"tensor(-57.4675, device='cuda:0')"
"tensor(-58.3214, device='cuda:0')"
""
"tensor(-57.4734, device='cuda:0')"
"tensor(-58.2686, device='cuda:0')"
"tensor(-57.5288, device='cuda:0')"
"tensor(-58.1840, device='cuda:0')"
"tensor(-57.5555, device='cuda:0')"
"tensor(-58.3069, device='cuda:0')"
"tensor(-57.5613, device='cuda:0')"
""
"tensor(-58.2639, device='cuda:0')"
"tensor(-57.5430, device='cuda:0')"
"tensor(-58.1943, device='cuda:0')"
"tensor(-57.7051, device='cuda:0')"
"tensor(-58.2540, device='cuda:0')"
"tensor(-57.7579, device='cuda:0')"
"tensor(-58.5005, device='cuda:0')"
"tensor(-57.7855, device='cuda:0')"
""
"tensor(-58.2484, device='cuda:0')"
"tensor(-57.5650, device='cuda:0')"
"tensor(-58.2801, device='cuda:0')"
"tensor(-57.5420, device='cuda:0')"
"tensor(-58.2256, device='cuda:0')"
"tensor(-57.5376, device='cuda:0')"
"tensor(-58.2454, device='cuda:0')"
""
"tensor(-58.3316, device='cuda:0')"
"tensor(-57.6136, device='cuda:0')"
"tensor(-58.2648, device='cuda:0')"
"tensor(-57.5491, device='cuda:0')"
"tensor(-58.2884, device='cuda:0')"
"tensor(-57.6702, device='cuda:0')"
"tensor(-58.2595, device='cuda:0')"
""
"tensor(-57.5349, device='cuda:0')"
"tensor(-58.2940, device='cuda:0')"
"tensor(-57.5296, device='cuda:0')"
"tensor(-58.3183, device='cuda:0')"
"tensor(-57.6180, device='cuda:0')"
"tensor(-58.4355, device='cuda:0')"
"tensor(-57.7097, device='cuda:0')"
"tensor(-58.4349, device='cuda:0')"
"tensor(-57.1233, device='cuda:0')"
"tensor(-58.3524, device='cuda:0')"
"tensor(-57.6766, device='cuda:0')"
""
"tensor(-58.1859, device='cuda:0')"
"tensor(-57.4918, device='cuda:0')"
"tensor(-58.1891, device='cuda:0')"
"tensor(-57.5068, device='cuda:0')"
"tensor(-58.2532, device='cuda:0')"
"tensor(-57.5735, device='cuda:0')"
"tensor(-58.4018, device='cuda:0')"
"tensor(-57.5917, device='cuda:0')"
"tensor(-58.5307, device='cuda:0')"
"tensor(-57.5879, device='cuda:0')"
""
"tensor(-58.2375, device='cuda:0')"
"tensor(-58.0380, device='cuda:0')"
"tensor(-58.6129, device='cuda:0')"
"tensor(-57.8965, device='cuda:0')"
"tensor(-58.6068, device='cuda:0')"
"tensor(-57.9001, device='cuda:0')"
"tensor(-58.5970, device='cuda:0')"
"tensor(-57.9408, device='cuda:0')"
"tensor(-58.6544, device='cuda:0')"
""
"tensor(-57.8679, device='cuda:0')"
"tensor(-58.6160, device='cuda:0')"
"tensor(-57.9258, device='cuda:0')"
"tensor(-58.7120, device='cuda:0')"
"tensor(-58.0213, device='cuda:0')"
"tensor(-58.7622, device='cuda:0')"
"tensor(-57.9216, device='cuda:0')"
""
"tensor(-58.5649, device='cuda:0')"
"tensor(-57.9035, device='cuda:0')"
"tensor(-58.5992, device='cuda:0')"
"tensor(-57.9407, device='cuda:0')"
"tensor(-58.5489, device='cuda:0')"
"tensor(-57.8190, device='cuda:0')"
"tensor(-58.6808, device='cuda:0')"
""
"tensor(-57.8107, device='cuda:0')"
"tensor(-58.5941, device='cuda:0')"
"tensor(-57.8623, device='cuda:0')"
"tensor(-57.9591, device='cuda:0')"
"tensor(-58.7499, device='cuda:0')"
""
"tensor(-57.8185, device='cuda:0')"
"tensor(-58.5624, device='cuda:0')"
"tensor(-57.8123, device='cuda:0')"
"tensor(-58.5537, device='cuda:0')"
"tensor(-57.8232, device='cuda:0')"
"tensor(-58.5810, device='cuda:0')"
"tensor(-57.9919, device='cuda:0')"
"tensor(-58.7736, device='cuda:0')"
"tensor(-58.1403, device='cuda:0')"
"tensor(-58.8656, device='cuda:0')"
"tensor(-58.0958, device='cuda:0')"
""
"tensor(-58.6067, device='cuda:0')"
"tensor(-57.8741, device='cuda:0')"
"tensor(-58.5475, device='cuda:0')"
"tensor(-57.9030, device='cuda:0')"
"tensor(-58.5960, device='cuda:0')"
"tensor(-57.9481, device='cuda:0')"
"tensor(-58.6604, device='cuda:0')"
""
"tensor(-57.8586, device='cuda:0')"
"tensor(-58.5912, device='cuda:0')"
"tensor(-57.8373, device='cuda:0')"
"tensor(-58.5322, device='cuda:0')"
"tensor(-57.9216, device='cuda:0')"
"tensor(-58.5107, device='cuda:0')"
"tensor(-57.8599, device='cuda:0')"
""
"tensor(-58.5493, device='cuda:0')"
"tensor(-57.8995, device='cuda:0')"
"tensor(-58.5735, device='cuda:0')"
"tensor(-57.8719, device='cuda:0')"
"tensor(-58.5838, device='cuda:0')"
"tensor(-57.9275, device='cuda:0')"
"tensor(-58.6381, device='cuda:0')"
"tensor(-57.9207, device='cuda:0')"
"tensor(-58.7922, device='cuda:0')"
"tensor(-57.9113, device='cuda:0')"
"tensor(-58.5573, device='cuda:0')"
"tensor(-57.8869, device='cuda:0')"
"tensor(-58.5529, device='cuda:0')"
"tensor(-57.9237, device='cuda:0')"
""
"tensor(-58.6024, device='cuda:0')"
"tensor(-57.8700, device='cuda:0')"
"tensor(-58.5522, device='cuda:0')"
"tensor(-57.9129, device='cuda:0')"
"tensor(-58.5482, device='cuda:0')"
"tensor(-57.8483, device='cuda:0')"
"tensor(-58.5292, device='cuda:0')"
""
"tensor(-57.8795, device='cuda:0')"
"tensor(-58.5848, device='cuda:0')"
"tensor(-57.9028, device='cuda:0')"
"tensor(-58.5958, device='cuda:0')"
"tensor(-57.9224, device='cuda:0')"
"tensor(-58.5763, device='cuda:0')"
"tensor(-57.8701, device='cuda:0')"
"tensor(-58.5724, device='cuda:0')"
"tensor(-57.9074, device='cuda:0')"
"tensor(-58.5650, device='cuda:0')"
""
"tensor(-57.9354, device='cuda:0')"
"tensor(-58.1961, device='cuda:0')"
"tensor(-57.6487, device='cuda:0')"
"tensor(-57.6705, device='cuda:0')"
"tensor(-58.3777, device='cuda:0')"
"tensor(-57.8014, device='cuda:0')"
"tensor(-58.5342, device='cuda:0')"
"tensor(-57.8414, device='cuda:0')"
""
"tensor(-58.3214, device='cuda:0')"
"tensor(-57.6151, device='cuda:0')"
"tensor(-58.3563, device='cuda:0')"
"tensor(-57.5432, device='cuda:0')"
"tensor(-58.3186, device='cuda:0')"
"tensor(-57.6247, device='cuda:0')"
"tensor(-58.3439, device='cuda:0')"
"tensor(-57.7523, device='cuda:0')"
"tensor(-58.3783, device='cuda:0')"
